horizon,median,pctl_84,pctl_16,variable,model
6,-0.0784681735431342,-0.0569038532106849,-0.10298888422970902,interest,bayesian_td4
7,-0.0771865292382066,-0.05504332564724498,-0.10345917267869882,interest,bayesian_td4
8,-0.07348546589576818,-0.05138037733103751,-0.10156863614985832,interest,bayesian_td4
9,-0.06899305527958362,-0.045781138933667205,-0.09866442450817964,interest,bayesian_td4
10,-0.06389147570049239,-0.04011902289184513,-0.09371229314651987,interest,bayesian_td4
11,-0.0580182022246362,-0.033901681912918515,-0.08775326273045726,interest,bayesian_td4
12,-0.05179890931366117,-0.026593930228252696,-0.08192649329874357,interest,bayesian_td4
13,-0.04538288985510936,-0.02001436127621306,-0.07557388339991387,interest,bayesian_td4
14,-0.039182465669855206,-0.013940514534346806,-0.06953467700273495,interest,bayesian_td4
15,-0.0327097587857685,-0.007614336563401683,-0.0635682428693454,interest,bayesian_td4
16,-0.026880973770108927,-0.0017204151644426423,-0.05725442000737037,interest,bayesian_td4
17,-0.022271362487113054,0.003514629794991121,-0.05173808061830123,interest,bayesian_td4
18,-0.01751539281251436,0.008323669125586967,-0.04769213798921159,interest,bayesian_td4
19,-0.013242336361571974,0.011894941956979292,-0.04323144587987887,interest,bayesian_td4
20,-0.009564508429373828,0.015614691367172466,-0.03816383272534572,interest,bayesian_td4
21,-0.006764665307754781,0.017942985358447804,-0.035011700389956345,interest,bayesian_td4
22,-0.00492108757376135,0.019936334392539817,-0.03272317597408013,interest,bayesian_td4
23,-0.0031003257349286684,0.020739444810310686,-0.0304149513536382,interest,bayesian_td4
24,-0.002454287535259868,0.021173085128798133,-0.028642527986793606,interest,bayesian_td4
25,-0.0017585617333983753,0.02164104006167104,-0.027007860559433727,interest,bayesian_td4
26,-0.001645874278158221,0.021534339466976023,-0.026515813334345325,interest,bayesian_td4
27,-0.0011617552485725076,0.02163828041275043,-0.025864281852576766,interest,bayesian_td4
28,-0.0015392059852771815,0.020964169209419833,-0.02532078262390388,interest,bayesian_td4
29,-0.001677351325700988,0.020259917681103266,-0.025425323204316303,interest,bayesian_td4
30,-0.0019900285280055833,0.01886117513757915,-0.02592304983613423,interest,bayesian_td4
31,-0.0033279076508926928,0.01775293057769035,-0.025503034173254602,interest,bayesian_td4
32,-0.004177335556503641,0.016415584858612237,-0.025285597461662396,interest,bayesian_td4
33,-0.004768929563893487,0.014877188086358871,-0.025650317787765123,interest,bayesian_td4
34,-0.0053356984899086265,0.012933671863557818,-0.02599424283592673,interest,bayesian_td4
35,-0.006151287680958968,0.01190652214367828,-0.026743305744908668,interest,bayesian_td4
36,-0.006880441038807424,0.010858125584682738,-0.027165649374896513,interest,bayesian_td4
37,-0.00742088827764136,0.009781195018033012,-0.027506699780869732,interest,bayesian_td4
38,-0.008061714034268138,0.008768742276706347,-0.027563979922350334,interest,bayesian_td4
39,-0.008725599308382221,0.007744211801598692,-0.02831852173163866,interest,bayesian_td4
40,-0.00941265191424646,0.007216735760694145,-0.028366720822740537,interest,bayesian_td4
1,0.028033530318937478,0.050125361888618235,0.00609289982914745,inflation,bayesian_td4
2,0.006893567415734639,0.022703376491424627,-0.008761282517578153,inflation,bayesian_td4
3,-0.008027169435789381,0.006789508507955144,-0.023083422881448885,inflation,bayesian_td4
4,-0.017781017175248104,-0.0037734899747372155,-0.033203137267247884,inflation,bayesian_td4
5,-0.02399125377329068,-0.010077419267918622,-0.04006014637502908,inflation,bayesian_td4
6,-0.02773672239090936,-0.0135126651350357,-0.04416315334780058,inflation,bayesian_td4
7,-0.0298289216594156,-0.014674871826672356,-0.04591149305502449,inflation,bayesian_td4
8,-0.03040831915453058,-0.015021496839244664,-0.04677154696129125,inflation,bayesian_td4
9,-0.029772857224038534,-0.014148295547267273,-0.04737788895063427,inflation,bayesian_td4
10,-0.028447140494127623,-0.01282884858128304,-0.04542658897317672,inflation,bayesian_td4
11,-0.026722575950043414,-0.01081298390594601,-0.04395474999660581,inflation,bayesian_td4
12,-0.024738338447711103,-0.008329345310145175,-0.04215389212419497,inflation,bayesian_td4
13,-0.022950677668134266,-0.006038130862863141,-0.03946091330680645,inflation,bayesian_td4
14,-0.02049791534937217,-0.004039553556670195,-0.03757658147506193,inflation,bayesian_td4
15,-0.01795290473320247,-0.001735573582324593,-0.03559446172715667,inflation,bayesian_td4
16,-0.01569715230747258,-7.534574424059548e-6,-0.033054182380258104,inflation,bayesian_td4
17,-0.013912106640967922,0.0019148852460959512,-0.031210019864233537,inflation,bayesian_td4
18,-0.012158111655337655,0.0031000198264920955,-0.02940555639508328,inflation,bayesian_td4
19,-0.01058613022759643,0.005174989144376348,-0.027404561825802563,inflation,bayesian_td4
20,-0.00913512261327524,0.00606337625186208,-0.025737952806141384,inflation,bayesian_td4
21,-0.007966307816242824,0.006680128724516885,-0.023981490004978154,inflation,bayesian_td4
22,-0.007111099667004831,0.0072493096577988395,-0.02292685871695112,inflation,bayesian_td4
23,-0.0063659246146760525,0.0080293690935012,-0.021651131400402607,inflation,bayesian_td4
24,-0.005782635819628591,0.008327020350321854,-0.020519156244640194,inflation,bayesian_td4
25,-0.005440105083975974,0.008468804686032018,-0.019600062516354877,inflation,bayesian_td4
26,-0.00537772508747814,0.008220949434383144,-0.01897881287009367,inflation,bayesian_td4
27,-0.0052768570133000375,0.007816045207110734,-0.018445449651018006,inflation,bayesian_td4
28,-0.005295532042934598,0.007518977646223103,-0.018113773053680365,inflation,bayesian_td4
29,-0.00515713286861442,0.007196384456047746,-0.017687181508808436,inflation,bayesian_td4
30,-0.0053510721195959374,0.006463504613211447,-0.017446324815527495,inflation,bayesian_td4
31,-0.005486277256561996,0.005835723621739386,-0.01763040546748036,inflation,bayesian_td4
32,-0.005702717840053728,0.00546561328258243,-0.017492568087135823,inflation,bayesian_td4
33,-0.0056546523066391095,0.005194523783569956,-0.01703379164377803,inflation,bayesian_td4
34,-0.005856603544533493,0.004925420393054807,-0.016618988008367343,inflation,bayesian_td4
35,-0.0058309683700646115,0.004291903570379193,-0.0162951386709419,inflation,bayesian_td4
36,-0.005941977262435685,0.0037212232375000145,-0.01617978991643143,inflation,bayesian_td4
37,-0.006061373658900308,0.003194485441543245,-0.016048297588485538,inflation,bayesian_td4
38,-0.006040876288350836,0.0029959372906608176,-0.01589632338090836,inflation,bayesian_td4
39,-0.005903951703361851,0.002487221419630059,-0.01564623026343063,inflation,bayesian_td4
40,-0.006080214061042236,0.0022082617181121765,-0.0155997084572645,inflation,bayesian_td4
1,-0.3599134234605582,-0.3106340333033276,-0.40641025613423964,productivity,bayesian_td4
2,-0.23063601860606364,-0.17671571804212624,-0.28079647527149154,productivity,bayesian_td4
3,-0.1388340076305484,-0.08391922347351037,-0.19835395706272205,productivity,bayesian_td4
4,-0.07000606509272628,-0.010539817086937145,-0.13504199833192604,productivity,bayesian_td4
5,-0.015335944052412903,0.050487667096786495,-0.08620315641009647,productivity,bayesian_td4
6,0.023821631594196403,0.09782580887398838,-0.0535731188401701,productivity,bayesian_td4
7,0.05243199211088947,0.13472078698682896,-0.03238344225174382,productivity,bayesian_td4
8,0.07253621931634185,0.15895931344355654,-0.01940924544046798,productivity,bayesian_td4
9,0.08115162190572477,0.17304901300453077,-0.014100092812474088,productivity,bayesian_td4
10,0.08192042344545347,0.18067119705001763,-0.01924941727429276,productivity,bayesian_td4
11,0.07879562908573384,0.1802997538582613,-0.028223770868975123,productivity,bayesian_td4
12,0.06528897529555648,0.17995574183605853,-0.04602427659703929,productivity,bayesian_td4
13,0.051877605267587945,0.1688414399881189,-0.06604324160664057,productivity,bayesian_td4
14,0.034621677850332974,0.15496206814586364,-0.08310640721137746,productivity,bayesian_td4
15,0.014090168025958185,0.14171462287516146,-0.10409339335722524,productivity,bayesian_td4
16,-0.007518882101112999,0.1260436673919428,-0.127338794458864,productivity,bayesian_td4
17,-0.025509161297601547,0.10703237799059126,-0.1486295030271087,productivity,bayesian_td4
18,-0.04692091838079547,0.09155281450735317,-0.1727506404095629,productivity,bayesian_td4
19,-0.0659786086829307,0.07539385121783751,-0.1945219972757852,productivity,bayesian_td4
20,-0.08361035030402394,0.05941944330450926,-0.21411145826933828,productivity,bayesian_td4
21,-0.09950588929349843,0.04516981019383911,-0.23113126006343324,productivity,bayesian_td4
22,-0.11344536339432157,0.033731454378943294,-0.2472776349196858,productivity,bayesian_td4
23,-0.12452277962257696,0.02179396211714149,-0.26279215824009977,productivity,bayesian_td4
24,-0.13502028121868595,0.010274286292046303,-0.2739163708430301,productivity,bayesian_td4
25,-0.14493279388964062,4.5884702203310697e-4,-0.2820720258787896,productivity,bayesian_td4
26,-0.15113400371066474,-0.0064305523781838184,-0.28718608876226603,productivity,bayesian_td4
27,-0.15316519795287536,-0.010900401578000207,-0.29178435956406507,productivity,bayesian_td4
28,-0.15607069957341665,-0.016088395233159757,-0.29824966284822174,productivity,bayesian_td4
29,-0.15740339815466783,-0.018820486659220315,-0.30083906352479317,productivity,bayesian_td4
30,-0.1566812632423646,-0.016182750687450332,-0.30324063571298915,productivity,bayesian_td4
31,-0.15619772772605706,-0.015231188710652667,-0.30468117501234243,productivity,bayesian_td4
32,-0.1541766279216933,-0.01595437955378739,-0.30012917890868945,productivity,bayesian_td4
33,-0.1529378580088918,-0.017497614912589877,-0.29790909229850826,productivity,bayesian_td4
34,-0.15194473982155096,-0.015509843754157137,-0.29728343663852935,productivity,bayesian_td4
35,-0.14967290385242105,-0.014463227546342612,-0.29582250869911453,productivity,bayesian_td4
36,-0.14767171132612616,-0.013015641176681074,-0.2924380371213112,productivity,bayesian_td4
37,-0.14304543901419062,-0.0112395106119674,-0.2871655919275979,productivity,bayesian_td4
38,-0.14118534093280694,-0.007578521153003119,-0.28325093094544285,productivity,bayesian_td4
39,-0.13745705118674997,-0.004361640577691405,-0.28210626256192545,productivity,bayesian_td4
40,-0.13535133158369173,5.207229008272225e-4,-0.2767170788187199,productivity,bayesian_td4
1,0.0530138717927395,0.11296033977743537,-0.004335932492194425,TFP,bayesian_td4
2,0.06146110718315473,0.11556891073633334,0.005141109653677216,TFP,bayesian_td4
3,0.03836833347414737,0.09606117225966784,-0.018987358207036197,TFP,bayesian_td4
4,0.014288591690370566,0.0762662457508209,-0.04881751664754551,TFP,bayesian_td4
5,-0.0111772597171291,0.05963753077744451,-0.07857146331964393,TFP,bayesian_td4
6,-0.03587123080599228,0.04344546443494624,-0.10876895988054412,TFP,bayesian_td4
7,-0.05975144588512296,0.029490635129817727,-0.13415632886368845,TFP,bayesian_td4
8,-0.0795055174262346,0.01375374274370154,-0.16049375543620553,TFP,bayesian_td4
9,-0.09741038918447992,-8.151907449349257e-4,-0.18097937871095865,TFP,bayesian_td4
10,-0.11255571807955711,-0.009840838485072166,-0.20272410558789508,TFP,bayesian_td4
11,-0.12546972458201866,-0.02328283426956107,-0.22198426647409353,TFP,bayesian_td4
12,-0.13595679501211522,-0.029251693260388578,-0.2380813210976102,TFP,bayesian_td4
13,-0.14457277002975055,-0.03516652571200821,-0.2488507254501077,TFP,bayesian_td4
14,-0.15118129226777588,-0.039028976675260806,-0.25838971236074487,TFP,bayesian_td4
15,-0.1559604479161134,-0.04324004007098472,-0.26586246431921484,TFP,bayesian_td4
16,-0.15997534356056242,-0.044978261920868706,-0.2715714298160043,TFP,bayesian_td4
17,-0.16130157337590156,-0.04548025979630177,-0.273271262737648,TFP,bayesian_td4
18,-0.16088428293560633,-0.04427191652826646,-0.27721306290197606,TFP,bayesian_td4
19,-0.15920874113590391,-0.044586654988522746,-0.2766408463175982,TFP,bayesian_td4
20,-0.1581551436269667,-0.0426907153685858,-0.2764204594720089,TFP,bayesian_td4
21,-0.15709966059118477,-0.03910870676646355,-0.27374486732126546,TFP,bayesian_td4
22,-0.15564925590073656,-0.03677564031843357,-0.26966725849346784,TFP,bayesian_td4
23,-0.15104469213215105,-0.036368736267199095,-0.26642232115991177,TFP,bayesian_td4
24,-0.14716745536389966,-0.03541542283836853,-0.2625971541233117,TFP,bayesian_td4
25,-0.14239353133637966,-0.033870335738696765,-0.25820659947628904,TFP,bayesian_td4
26,-0.13712105486448029,-0.03068513860706678,-0.25393070334067824,TFP,bayesian_td4
27,-0.13204237441767214,-0.02960193052277682,-0.24937207098613617,TFP,bayesian_td4
28,-0.12874834092008208,-0.02715714082908374,-0.24638764066135763,TFP,bayesian_td4
29,-0.12322192826754927,-0.02527652351421856,-0.2420804686435197,TFP,bayesian_td4
30,-0.11995652408924978,-0.02425888140370782,-0.2377492799413817,TFP,bayesian_td4
31,-0.11614804667431307,-0.020848576662495684,-0.23427548818904378,TFP,bayesian_td4
32,-0.1132003050328681,-0.020934957812438527,-0.23037300587214044,TFP,bayesian_td4
33,-0.11120139897551695,-0.019203904632757198,-0.2262217606622117,TFP,bayesian_td4
34,-0.10852083123541285,-0.016803484893375478,-0.22553048101506223,TFP,bayesian_td4
35,-0.1063626127551116,-0.015244458379264513,-0.22230533766220656,TFP,bayesian_td4
36,-0.10478614684118975,-0.01292076188974958,-0.216477259170191,TFP,bayesian_td4
37,-0.1032218019614376,-0.01261054059572917,-0.21292655032743968,TFP,bayesian_td4
38,-0.10151124283950766,-0.012572370412347336,-0.20931203945559795,TFP,bayesian_td4
39,-0.09912524617692041,-0.011473884718767964,-0.2066426813432509,TFP,bayesian_td4
40,-0.0976413548180951,-0.009721638293702877,-0.20388506765047687,TFP,bayesian_td4
1,-0.5590247142242253,-0.42513133199283026,-0.6449258681449723,output,bayesian_td632
2,-0.6163611246298768,-0.48547863216604087,-0.696747303321845,output,bayesian_td632
3,-0.6481909106134499,-0.5389400058454616,-0.7371838150523304,output,bayesian_td632
4,-0.6639660639839335,-0.5581087088593499,-0.7658335846980509,output,bayesian_td632
5,-0.6707804713443597,-0.5617496264128633,-0.7799141376257163,output,bayesian_td632
6,-0.6617458738515437,-0.5502534992582271,-0.7901583609516966,output,bayesian_td632
7,-0.6499287364944066,-0.5212706684786228,-0.799634021005135,output,bayesian_td632
8,-0.6354291074646042,-0.4889196412274709,-0.7949231890290213,output,bayesian_td632
9,-0.6126602773385308,-0.44843926708842924,-0.781722290511528,output,bayesian_td632
10,-0.5842222218986919,-0.4068035590191202,-0.770696456667252,output,bayesian_td632
11,-0.5548392690654806,-0.36553137066074254,-0.7498395001859679,output,bayesian_td632
12,-0.525883818458519,-0.3237442847217242,-0.7257516755069313,output,bayesian_td632
13,-0.49438759096626483,-0.2840164683045866,-0.7066504833659473,output,bayesian_td632
14,-0.46548012314860876,-0.24912633273804596,-0.6866290323917654,output,bayesian_td632
15,-0.43462913513355395,-0.2136749732075139,-0.6617161844431418,output,bayesian_td632
16,-0.410049725999815,-0.18158755080255837,-0.6464183868933762,output,bayesian_td632
17,-0.3856731148297769,-0.15730670148062836,-0.6287407939741954,output,bayesian_td632
18,-0.3641894554617934,-0.13427028167249655,-0.6135632628417482,output,bayesian_td632
19,-0.3467382166340744,-0.11723519922875282,-0.5964807614412345,output,bayesian_td632
20,-0.33044579550894937,-0.0998812309933375,-0.5794560879282701,output,bayesian_td632
21,-0.318754954546642,-0.08785693433046257,-0.5663010444428704,output,bayesian_td632
22,-0.3077986381470509,-0.08322411413182665,-0.555867755519691,output,bayesian_td632
23,-0.29891194609698113,-0.0783085547699205,-0.5465914951896693,output,bayesian_td632
24,-0.2879186050875654,-0.07125388079143928,-0.5421291406239297,output,bayesian_td632
25,-0.2853704522024131,-0.07271010228363879,-0.533452047991425,output,bayesian_td632
26,-0.2840908280725387,-0.06727837703922973,-0.5277293272720454,output,bayesian_td632
27,-0.28192444057887023,-0.07412943001499162,-0.5242041774449879,output,bayesian_td632
28,-0.27883720820756813,-0.07536701310128427,-0.5253431870417136,output,bayesian_td632
29,-0.28306121448754806,-0.0794830499709709,-0.5234507565713368,output,bayesian_td632
30,-0.28097649358770715,-0.08050195952516051,-0.5267262184436122,output,bayesian_td632
31,-0.2817964448872212,-0.08740764065584426,-0.5309593511541465,output,bayesian_td632
32,-0.28362198701318914,-0.0931234501668192,-0.5341110431718562,output,bayesian_td632
33,-0.28600146536449456,-0.09780981480533275,-0.5376105695636703,output,bayesian_td632
34,-0.28907993406575744,-0.10303044080554827,-0.5389551124147334,output,bayesian_td632
35,-0.29269161335286287,-0.10620334971100334,-0.5408242574633163,output,bayesian_td632
36,-0.2974671961909624,-0.10855564097840595,-0.5441736542900282,output,bayesian_td632
37,-0.3015632460322344,-0.1121523341089705,-0.5470935536451104,output,bayesian_td632
38,-0.30340365669723707,-0.11530063835565306,-0.5524824846889245,output,bayesian_td632
39,-0.3066185699588615,-0.11812248453887053,-0.553960396738194,output,bayesian_td632
40,-0.305998416216931,-0.11927715995632925,-0.5548306483678813,output,bayesian_td632
1,-2.053600963914726,-1.5257738812070982,-2.3576391479064633,investment,bayesian_td632
2,-2.1787717282093837,-1.68210985196774,-2.5010640480643302,investment,bayesian_td632
3,-2.199932170220235,-1.7875595319170416,-2.5252562611435754,investment,bayesian_td632
4,-2.1531971267064334,-1.7691142053399165,-2.499325165803282,investment,bayesian_td632
5,-2.0710755630836495,-1.7056951497111006,-2.4476348294502843,investment,bayesian_td632
6,-1.9618918304156066,-1.5558562769796478,-2.372420852749497,investment,bayesian_td632
7,-1.8270561708226747,-1.3804404192644315,-2.291128984386022,investment,bayesian_td632
8,-1.6702890533775068,-1.1707470466318264,-2.1809544272101995,investment,bayesian_td632
9,-1.5132404231714736,-0.9786889934876768,-2.062412526671832,investment,bayesian_td632
10,-1.338835687311812,-0.7782102633806995,-1.9483025380052812,investment,bayesian_td632
11,-1.1809201231614086,-0.6008419829140342,-1.8264607007711071,investment,bayesian_td632
12,-1.0267261403513657,-0.4302256745267004,-1.6939634874694245,investment,bayesian_td632
13,-0.8822409561320567,-0.2604807193254679,-1.545161042770158,investment,bayesian_td632
14,-0.73682753005457,-0.12476381820144256,-1.3951369653049177,investment,bayesian_td632
15,-0.6100578841360877,-0.00945410772791621,-1.28556742890164,investment,bayesian_td632
16,-0.4925858946852394,0.09646639268755162,-1.1844354655054403,investment,bayesian_td632
17,-0.4010217352921912,0.16480930833008273,-1.0837638149551583,investment,bayesian_td632
18,-0.32415474711904374,0.24740859421139033,-1.0090518853053534,investment,bayesian_td632
19,-0.25829304632222627,0.3077874631078346,-0.9263525646942806,investment,bayesian_td632
20,-0.20917740243481245,0.3447902105528382,-0.848624310354992,investment,bayesian_td632
21,-0.1639793292543345,0.3605442951916609,-0.7891797030434351,investment,bayesian_td632
22,-0.13225419544589193,0.36081059890565864,-0.7264208683668971,investment,bayesian_td632
23,-0.1290247430306038,0.3611376286737303,-0.7018258037289484,investment,bayesian_td632
24,-0.12433509736739592,0.3555379022054578,-0.6717511932283515,investment,bayesian_td632
25,-0.12061185430789301,0.3463750681730772,-0.6425747516385424,investment,bayesian_td632
26,-0.12870101481952836,0.32903338890543804,-0.6310208556233043,investment,bayesian_td632
27,-0.1457188915679158,0.28509457023313317,-0.6073128469809098,investment,bayesian_td632
28,-0.16328324496280286,0.24984752845095337,-0.6130441241433614,investment,bayesian_td632
29,-0.18721123977356965,0.22233219292292847,-0.621836154312238,investment,bayesian_td632
30,-0.20679126658564218,0.1891438062622814,-0.6256508384607555,investment,bayesian_td632
31,-0.23084980382772108,0.1711751834926731,-0.6342605501436569,investment,bayesian_td632
32,-0.2452390785828839,0.1505082179517111,-0.6469090941235656,investment,bayesian_td632
33,-0.2654927489442447,0.12225442737721215,-0.6571056714551435,investment,bayesian_td632
34,-0.283266908860908,0.08838799311139357,-0.668147081630291,investment,bayesian_td632
35,-0.30004387674006644,0.06605656698303104,-0.6876530761732694,investment,bayesian_td632
36,-0.3159884475907096,0.0493075368309162,-0.7028066374526943,investment,bayesian_td632
37,-0.32830735285308676,0.03054920996348007,-0.7214317937300191,investment,bayesian_td632
38,-0.3372677950072617,0.0069857575958589746,-0.7346139496194517,investment,bayesian_td632
39,-0.34910177229621364,-0.01020819067478423,-0.7365617324815483,investment,bayesian_td632
40,-0.36267852162468606,-0.020758709834639625,-0.7497629705844112,investment,bayesian_td632
1,-0.07174986656843937,-0.020099381859148172,-0.12474796446362584,consumption,bayesian_td632
2,-0.15588102042553087,-0.09531395108121399,-0.20718640305141686,consumption,bayesian_td632
3,-0.2106591294661571,-0.15229399932564597,-0.26122858269646515,consumption,bayesian_td632
4,-0.2535789404786237,-0.19346731261367395,-0.31111356815684055,consumption,bayesian_td632
5,-0.28394621011940746,-0.21768887779809512,-0.3559333883409643,consumption,bayesian_td632
6,-0.3070235162812512,-0.23690652283144162,-0.3901822546129452,consumption,bayesian_td632
7,-0.32499798460956086,-0.2400606180246433,-0.4153209818356895,consumption,bayesian_td632
8,-0.3353300478688591,-0.23597025438986094,-0.4395494010119777,consumption,bayesian_td632
9,-0.3405121921781842,-0.22752868230771287,-0.4534245107824726,consumption,bayesian_td632
10,-0.34076328807099265,-0.21579632125285364,-0.4688941074144335,consumption,bayesian_td632
11,-0.33684745509787883,-0.19818019059138803,-0.4755718958938512,consumption,bayesian_td632
12,-0.3334271400164104,-0.18119437100286145,-0.48083154373250053,consumption,bayesian_td632
13,-0.32855668845292096,-0.16367959840364266,-0.4862019678087339,consumption,bayesian_td632
14,-0.3197150425148755,-0.1490081549831138,-0.4855931284809664,consumption,bayesian_td632
15,-0.31214292404683264,-0.13423825970148195,-0.488647212918231,consumption,bayesian_td632
16,-0.30528749240257347,-0.1188380001146367,-0.4843406824859729,consumption,bayesian_td632
17,-0.2939938815777232,-0.10420031497424188,-0.481770813598865,consumption,bayesian_td632
18,-0.2845075628959999,-0.08942602817702218,-0.4796702043966019,consumption,bayesian_td632
19,-0.27770403215175954,-0.0754720386864969,-0.47293337286535087,consumption,bayesian_td632
20,-0.27204664546897483,-0.06486593339570913,-0.4722812434507099,consumption,bayesian_td632
21,-0.2655790198132759,-0.05656848683051851,-0.46947975927684515,consumption,bayesian_td632
22,-0.2634482555502009,-0.052830156413387445,-0.464271984615601,consumption,bayesian_td632
23,-0.2596182526895111,-0.05064021628164754,-0.45964923232710486,consumption,bayesian_td632
24,-0.2552834928572468,-0.0435182878190028,-0.4606869231925999,consumption,bayesian_td632
25,-0.25440930400850836,-0.04555495403174427,-0.46231742722787833,consumption,bayesian_td632
26,-0.25308707147343856,-0.046930968374913264,-0.4633783145541218,consumption,bayesian_td632
27,-0.2547533319603926,-0.05022708144478395,-0.46549576494779554,consumption,bayesian_td632
28,-0.25571955325323015,-0.0526178315624179,-0.46788199733270824,consumption,bayesian_td632
29,-0.2604105165949029,-0.05397984003469205,-0.4682909878216814,consumption,bayesian_td632
30,-0.2616694359810311,-0.06001875047595683,-0.4717869611485246,consumption,bayesian_td632
31,-0.26136151111397743,-0.0638811238814384,-0.4780842715019145,consumption,bayesian_td632
32,-0.2625385788474829,-0.0645429526795481,-0.4824402066026714,consumption,bayesian_td632
33,-0.2663808622735363,-0.06902891666247468,-0.48534811566841096,consumption,bayesian_td632
34,-0.2700695642173334,-0.07496454750991245,-0.4911924403960122,consumption,bayesian_td632
35,-0.2740350493396917,-0.07504541769439342,-0.5009284651358414,consumption,bayesian_td632
36,-0.27656984296899967,-0.08657475208102641,-0.5103894854175932,consumption,bayesian_td632
37,-0.28126613902437964,-0.08832222828522568,-0.5198761636456701,consumption,bayesian_td632
38,-0.2851679972518297,-0.09387777887107432,-0.5243793498037382,consumption,bayesian_td632
39,-0.2892561672717524,-0.09689897098164939,-0.5333921115860389,consumption,bayesian_td632
40,-0.29314807595850867,-0.09945252441021946,-0.5430335093000132,consumption,bayesian_td632
1,-0.2582806234779068,-0.1283567427972299,-0.36472182394161373,hours_worked,bayesian_td632
2,-0.34469272989304145,-0.22182748704009078,-0.4351218357262402,hours_worked,bayesian_td632
3,-0.4081464252347961,-0.29353211378053745,-0.4846158832579192,hours_worked,bayesian_td632
4,-0.4469026470814853,-0.34765579748909337,-0.5213865018070388,hours_worked,bayesian_td632
5,-0.46609049898036464,-0.3690904701739006,-0.5488572480914313,hours_worked,bayesian_td632
6,-0.47389364745563545,-0.3766224522009809,-0.5663949086913614,hours_worked,bayesian_td632
7,-0.46478660531146093,-0.3676997967701624,-0.5692933811688827,hours_worked,bayesian_td632
8,-0.44890419087472555,-0.34922471495136975,-0.5680238160914267,hours_worked,bayesian_td632
9,-0.4246685247732114,-0.3178715862321777,-0.5561107973827664,hours_worked,bayesian_td632
10,-0.3980408424857297,-0.2800548645303643,-0.5346225747895664,hours_worked,bayesian_td632
11,-0.3662797604542899,-0.23731654443139458,-0.5103521586068416,hours_worked,bayesian_td632
12,-0.3312153521399141,-0.19030106450314543,-0.4788750146754663,hours_worked,bayesian_td632
13,-0.29077503877388333,-0.14720960821640477,-0.4510616291061106,hours_worked,bayesian_td632
14,-0.2544874602003886,-0.10658322160947113,-0.4210536127901977,hours_worked,bayesian_td632
15,-0.2196868579946316,-0.0700107213928498,-0.39595105545564724,hours_worked,bayesian_td632
16,-0.1901317564152416,-0.03879109014983418,-0.3651859861347156,hours_worked,bayesian_td632
17,-0.15708923609641542,-0.009767960281355507,-0.3310167921695193,hours_worked,bayesian_td632
18,-0.12538528906319385,0.021473354960720913,-0.30564831981207247,hours_worked,bayesian_td632
19,-0.09952653009296439,0.04841810930081405,-0.27890693456729304,hours_worked,bayesian_td632
20,-0.07413408683954541,0.06926567527210363,-0.2561569518852255,hours_worked,bayesian_td632
21,-0.05419481330854725,0.08386901668982392,-0.2324303843146127,hours_worked,bayesian_td632
22,-0.03873244185432594,0.09548530365256294,-0.21144081363558379,hours_worked,bayesian_td632
23,-0.026479188710031513,0.10650316686976306,-0.19490010139300987,hours_worked,bayesian_td632
24,-0.015393991012374892,0.11444705717667382,-0.18195911448060093,hours_worked,bayesian_td632
25,-0.008367986262113172,0.11999880157701064,-0.16899737416398314,hours_worked,bayesian_td632
26,-0.008461034619301125,0.12144480808442559,-0.1643441546615291,hours_worked,bayesian_td632
27,-0.006198516554635851,0.12071438449984907,-0.15774176468582318,hours_worked,bayesian_td632
28,-0.0075108816346518385,0.1212342529041357,-0.1521824559267108,hours_worked,bayesian_td632
29,-0.011246050618878449,0.12330514577607023,-0.15028971011197628,hours_worked,bayesian_td632
30,-0.013884797130778455,0.12207743481180075,-0.15157030943994368,hours_worked,bayesian_td632
31,-0.0170493301639775,0.1193326172601123,-0.15262335406517377,hours_worked,bayesian_td632
32,-0.021852113652631774,0.1156770428233622,-0.1557538892831139,hours_worked,bayesian_td632
33,-0.025762875979317763,0.11373057396939185,-0.16173217701489653,hours_worked,bayesian_td632
34,-0.029681065732528437,0.11110391831688883,-0.1697700414206151,hours_worked,bayesian_td632
35,-0.033223368018785025,0.10616054902133283,-0.1726339463730677,hours_worked,bayesian_td632
36,-0.03931458248019577,0.10034049953583901,-0.1789505257207163,hours_worked,bayesian_td632
37,-0.043858394278345675,0.09676931477975989,-0.18442823141674256,hours_worked,bayesian_td632
38,-0.04658443393602181,0.09150280761919577,-0.1895253724437973,hours_worked,bayesian_td632
39,-0.05051736580528166,0.08728218748050116,-0.19687114418234347,hours_worked,bayesian_td632
40,-0.054368683493667774,0.08175479158492512,-0.20195989732357722,hours_worked,bayesian_td632
1,0.1732643005745496,0.2085790707224063,0.11764633802890645,unemployment,bayesian_td632
2,0.25324224249728067,0.2912658598976266,0.18558414469403497,unemployment,bayesian_td632
3,0.29564485814949937,0.3323837494484379,0.23217482728345804,unemployment,bayesian_td632
4,0.3217704014992488,0.35862776460738793,0.26727584263607806,unemployment,bayesian_td632
5,0.3362043558572365,0.37439539089036966,0.2903801194741412,unemployment,bayesian_td632
6,0.34164869167446266,0.38294987614449794,0.3009325560293987,unemployment,bayesian_td632
7,0.3368063902407212,0.38363814269467295,0.2980499882465515,unemployment,bayesian_td632
8,0.3310844509332278,0.38007824718584804,0.28536391597481,unemployment,bayesian_td632
